ID,T_Circularity,rect2_Width,rect2_Height,rect2_Phi,Area,Anisometry,Bulkiness,StructureFactor,Circularity,Compactness,Convexity,Rectangularity,ContLength,Ra,Rb,Phi,outer_Radius,inner_Radius,inner_Width,inner_Height,dist_Mean,dist_Deviation,Roundness,num_Sides,connect_Num,holes_Num,area_Holes,max_Diameter,Orientation,Euler_number,moments_M11,moments_M20,moments_M02,moments_Ia,moments_Ib,moments_M11_invar,moments_M20_invar,moments_M02_invar,moments_Phi1,moments_Phi2,moments_M21,moments_M12,moments_M03,moments_M30,moments_M21_invar,moments_M12_invar,moments_M03_invar,moments_M30_invar,moments_Psi1,moments_Psi2,moments_Psi3,moments_Psi4,sk_rect2_Width,sk_rect2_Height,sk_rect2_Phi,sk_Area,sk_Anisometry,sk_Bulkiness,sk_StructureFactor,sk_Circularity,sk_Compactness,sk_Convexity,sk_Rectangularity,sk_ContLength,sk_Ra,sk_Rb,sk_Phi,sk_outer_Radius,sk_inner_Radius,sk_inner_Width,sk_inner_Height,sk_dist_Mean,sk_dist_Deviation,sk_Roundness,sk_num_Sides,sk_connect_Num,sk_holes_Num,sk_area_Holes,sk_max_Diameter,sk_Orientation,sk_Euler_number,sk_moments_M11,sk_moments_M20,sk_moments_M02,sk_moments_Ia,sk_moments_Ib,sk_moments_M11_invar,sk_moments_M20_invar,sk_moments_M02_invar,sk_moments_Phi1,sk_moments_Phi2,sk_moments_M21,sk_moments_M12,sk_moments_M03,sk_moments_M30,sk_moments_M21_invar,sk_moments_M12_invar,sk_moments_M03_invar,sk_moments_M30_invar,sk_moments_Psi1,sk_moments_Psi2,sk_moments_Psi3,sk_moments_Psi4,Class
9,0.0946562,246,62,0,30539,6.54317,1.11826,6.31698,0.12903,4.5887,0.71463,0.797571,1327.02,266.697,40.7596,-0.0127218,247.006,34.5,52,386,146.282,68.2685,0.533309,2.02259,1,0,0,492.976,-0.0127218,1,6.75E+06,1.28E+07,5.43E+08,5.43E+08,1.27E+07,0.00723369,0.0136922,0.582175,0.595867,0.323382,-5.66E+08,1.24E+07,9.20E+09,-2.54E+07,-1.99E-05,4.36E-07,0.000323114,-8.93E-07,0.00791895,-9.39E-09,-9.65E-06,6.33E-07,237.845,52.1151,0.0959018,671,10.5541,40.4185,425.58,0.00270495,238.664,0.02157,0.0180723,1418.6,301.847,28.6,-0.00667384,238.892,0.5,0,98,134.655,68.6193,0.490405,1.94028,1,0,0,476.362,-0.00667384,1,101084,137887,1.53E+07,1.53E+07,137213,0.224511,0.306252,33.9446,34.2509,1131.74,-1.83E+07,1.18E+07,5.98E+08,-1.01E+06,-0.0605126,0.0389586,1.98022,-0.00335954,10.3452,-820.54,-110.674,9695.49,OK
9,0.0920526,246,43,0,29686,7.03459,1.05215,6.40142,0.130639,4.16072,0.845707,0.853373,1245.85,264.459,37.5941,-0.0204052,246.906,34.5,50,390,143.296,69.2694,0.516598,1.98925,1,0,0,492.796,-0.0204052,1,1.04E+07,1.07E+07,5.19E+08,5.19E+08,1.05E+07,0.0117723,0.0121425,0.588746,0.600889,0.333026,-2.49E+08,-6.68E+07,6.61E+09,-1.53E+07,-9.51E-06,-2.55E-06,0.000252762,-5.85E-07,0.00701024,-7.29E-10,-2.36E-06,1.35E-07,239.111,32.4996,-0.00495045,684,14.0345,29.755,416.597,0.00317435,241.121,0.0247988,0.0299491,1439.63,301.531,21.4849,-0.0173108,240.794,0.5,0,59,134.032,68.8516,0.486303,1.93295,1,0,0,480.208,-0.0173108,1,267719,83568.9,1.55E+07,1.55E+07,78934,0.572226,0.178621,33.2214,33.4,1093.14,-4.82E+06,1.57E+07,6.64E+06,-486535,-0.0150552,0.049162,0.0207467,-0.00152036,5.6066,-1.30453,-7.45973,374.951,OK
10,0.097547,210,78,0,30379,4.52326,1.39007,5.28765,0.168243,5.7518,0.635717,0.560598,1481.81,246.579,54.5135,-0.0576615,211.824,42,46,390,137.861,59.6076,0.567627,2.0969,1,0,0,422.143,3.08393,1,2.53E+07,2.40E+07,4.60E+08,4.62E+08,2.26E+07,0.0273803,0.026036,0.498775,0.524811,0.226481,1.66E+09,-9.74E+08,-1.59E+10,2.94E+08,5.91E-05,-3.48E-05,-0.000568208,1.05E-05,0.0122364,-4.82E-07,-8.28E-05,8.31E-06,208.492,76.1041,-0.196237,1223,5.41853,41.8743,225.897,0.00791915,449.13,0.0271133,0.0257868,2627.27,297.203,54.8493,-0.0814492,209.768,0.5,0,50,139.761,56.069,0.598822,2.17241,1,0,0,418.536,3.06014,1,2.12E+06,1.09E+06,2.68E+07,2.70E+07,919832,1.41428,0.73042,17.9405,18.6709,304.186,1.02E+08,-2.55E+07,-7.03E+08,2.40E+07,0.0555783,-0.0139368,-0.384447,0.0131136,11.1039,-394.813,-83.6655,7865.9,OK
10,0.0966322,211.119,78.4,-0.0688565,30774,4.4489,1.40486,5.25008,0.167797,5.07367,0.646431,0.547914,1400.74,247.434,55.617,-0.0480642,212.061,40.5,48,388,135.198,60.3704,0.553466,2.06522,1,0,0,422.622,3.09353,1,2.15E+07,2.48E+07,4.70E+08,4.71E+08,2.38E+07,0.0226628,0.0262188,0.496276,0.522495,0.223008,1.81E+09,-8.45E+08,-1.71E+10,2.46E+08,6.22E-05,-2.90E-05,-0.000588429,8.44E-06,0.0124982,-5.73E-07,-9.08E-05,9.29E-06,205.734,73.9701,-0.184425,1021,6.05421,41.1512,248.138,0.00698858,371.679,0.0242328,0.0168997,2183.74,284.549,47.0003,-0.0622651,207.749,0.5,0,38,131.875,57.0663,0.567268,2.09608,1,0,0,414.391,3.07933,1,1.25E+06,641692,2.06E+07,2.07E+07,563854,1.19767,0.615567,19.7511,20.3666,371.905,5.73E+07,1.37E+07,-3.24E+08,9.24E+06,0.0538017,0.0128388,-0.303976,0.00868323,10.7237,-180.145,-62.4343,5751.82,OK
10,0.0864424,211,74,0,30134,4.63647,1.3514,5.26574,0.168661,5.7179,0.658408,0.580558,1471.47,245.154,52.8752,-0.0565103,211.793,42,46,372,137.355,59.6427,0.565777,2.09268,1,0,0,422.096,3.08508,1,2.43E+07,2.24E+07,4.51E+08,4.53E+08,2.11E+07,0.0268088,0.0247112,0.497095,0.521807,0.226022,1.46E+09,-1.07E+09,-1.47E+10,2.27E+08,5.32E-05,-3.91E-05,-0.000538188,8.29E-06,0.0115651,-3.41E-07,-6.78E-05,6.44E-06,209.919,60.7901,0.0197994,1006,7.05426,40.2401,282.864,0.00639532,371.576,0.0267297,0.0154188,2167.34,301.494,42.7394,-0.0962977,210.538,0.5,0,39,140.525,57.2434,0.592645,2.15678,1,0,0,420.076,3.04529,1,2.14E+06,666498,2.27E+07,2.29E+07,459403,2.11842,0.658572,22.3846,23.0431,489.97,4.80E+07,-6.87E+06,-5.67E+08,1.46E+07,0.0470997,-0.00674913,-0.556493,0.0143037,10.2541,-186.947,-53.2385,4656.56,OK
10,0.0922956,210.77,73.5919,-0.0867383,30357,4.65267,1.34855,5.27435,0.169005,5.09127,0.667114,0.584472,1393.63,246.229,52.922,-0.067122,211.756,42.5,44,388,135.517,59.8741,0.55818,2.0756,1,0,0,422.143,3.07447,1,2.94E+07,2.32E+07,4.58E+08,4.60E+08,2.13E+07,0.0318697,0.0252074,0.497155,0.522362,0.226797,1.47E+09,-1.16E+09,-1.56E+10,2.86E+08,5.25E-05,-4.16E-05,-0.000557266,1.02E-05,0.0115163,-3.53E-07,-6.84E-05,6.46E-06,207.76,66.6719,0.0374824,1005,6.69518,40.0723,267.291,0.00715993,367.176,0.0250255,0.0146145,2153.4,292.962,43.7571,-0.0773038,208.971,0.5,0,39,136.72,55.5905,0.593399,2.15867,1,0,0,416.941,3.06429,1,1.62E+06,606803,2.14E+07,2.16E+07,481065,1.60719,0.60078,21.2254,21.8262,435.709,4.70E+07,3.70E+06,-1.88E+08,9.11E+06,0.0463385,0.00364385,-0.185601,0.00897097,10.1688,-70.1912,-47.3459,4217.83,OK
10,0.087326,210.133,78.7208,-0.0906599,30530,4.40563,1.41138,5.21803,0.167386,5.37277,0.643699,0.548305,1435.71,245.819,55.7965,-0.0674253,211.592,40.5,43,378,136.76,60.9194,0.554554,2.0676,1,0,0,421.203,3.07417,1,2.94E+07,2.57E+07,4.59E+08,4.61E+08,2.38E+07,0.0315483,0.0276237,0.492685,0.520308,0.220263,1.76E+09,-1.29E+09,-1.67E+10,3.45E+08,6.18E-05,-4.55E-05,-0.000585137,1.21E-05,0.0126145,-6.05E-07,-9.38E-05,9.69E-06,206.841,73.189,-0.193145,1085,6.47481,39.556,255.118,0.00750016,403.192,0.0257799,0.0271345,2344.64,297.413,45.9338,-0.05276,209.694,0.5,0,38,139.408,55.242,0.60374,2.1851,1,0,0,418.387,-0.05276,1,1.23E+06,637449,2.39E+07,2.40E+07,572314,1.04772,0.541484,20.3259,20.8674,395.813,6.17E+07,2.93E+07,1.20E+08,9.89E+06,0.0482704,0.0229398,0.0940711,0.00774441,9.90844,40.8583,-44.6783,4060.79,OK
10,0.0772559,211.046,78.1743,-0.17594,30591,4.47431,1.38037,5.17622,0.165216,5.95702,0.636159,0.556658,1513.27,245.236,54.8096,-0.134743,212.172,45,38,269,139.966,60.6462,0.566707,2.0948,1,0,0,422.849,3.00685,1,5.82E+07,3.09E+07,4.52E+08,4.60E+08,2.30E+07,0.062158,0.0329769,0.483062,0.516039,0.218031,1.34E+09,-2.63E+09,-1.66E+10,6.57E+08,4.70E-05,-9.20E-05,-0.000580482,2.29E-05,0.0120663,-5.01E-07,-8.27E-05,8.16E-06,208.865,76.5007,-0.274167,1320,5.38545,42.1279,225.878,0.00832965,489.075,0.0292534,0.0216388,2848.26,308.751,57.3305,-0.146261,210.762,0.5,0,53,148.359,49.7117,0.664924,2.36527,1,0,0,420.523,2.99533,1,4.38E+06,1.73E+06,3.08E+07,3.15E+07,1.08E+06,2.5134,0.992755,17.6841,18.6769,303.87,9.59E+07,-1.45E+08,-9.07E+08,5.70E+07,0.0416833,-0.0628573,-0.394512,0.0247722,11.2388,-379.181,-79.9026,7672.56,OK
10,0.069673,211.22,76.7989,-0.108661,30782,4.49986,1.36931,5.16169,0.166172,5.54633,0.654783,0.5587,1464.72,245.71,54.6039,-0.135228,212.715,45,38,269,137.487,59.5832,0.566627,2.09462,1,0,0,424.005,3.00636,1,5.90E+07,3.10E+07,4.57E+08,4.65E+08,2.29E+07,0.0622663,0.0326872,0.48186,0.514547,0.217265,1.38E+09,-2.56E+09,-1.71E+10,6.67E+08,4.72E-05,-8.77E-05,-0.000586107,2.29E-05,0.0118736,-4.86E-07,-8.06E-05,7.82E-06,209.978,72.9802,0.002994,1194,5.44488,43.834,237.671,0.00856735,446.786,0.0271932,0.0197699,2589.15,301.18,55.3145,-0.113824,210.738,0.5,50,0,144.066,50.2177,0.651427,2.32155,1,0,0,420.233,-0.113824,1,2.95E+06,1.25E+06,2.67E+07,2.71E+07,913317,2.07091,0.87738,18.7561,19.6334,336.802,9.40E+07,-3.45E+07,-7.45E+07,3.35E+07,0.0552326,-0.0202841,-0.0437529,0.0197016,12.1675,-55.5472,-80.8692,8778.2,OK
10,0.0611927,211.055,78.7656,-0.152649,31109,4.37263,1.38901,5.07364,0.166484,5.58382,0.651893,0.545516,1477.45,245.241,56.0854,-0.135629,211.984,42,38,268,136.252,59.8405,0.560811,2.08147,1,0,0,422.803,3.00596,1,5.94E+07,3.26E+07,4.60E+08,4.68E+08,2.45E+07,0.0613651,0.0336529,0.474951,0.508604,0.209806,1.48E+09,-2.83E+09,-1.82E+10,6.82E+08,4.91E-05,-9.39E-05,-0.000605751,2.27E-05,0.0122178,-5.97E-07,-9.00E-05,8.97E-06,208.543,71.9613,-0.255182,1137,5.76281,43.3052,248.56,0.00655274,430.13,0.0265171,0.0175047,2479.05,300.533,52.1505,-0.109177,210.138,0.5,45,0,141.541,55.3579,0.608891,2.19865,1,0,0,419.223,3.03242,1,2.70E+06,1.07E+06,2.54E+07,2.57E+07,773067,2.08622,0.82667,19.6306,20.4573,370.999,5.95E+07,-1.38E+08,-1.32E+09,2.73E+07,0.040474,-0.0940711,-0.896733,0.0185936,11.8757,-576.728,-87.5167,8563.75,OK
10,0.0676034,211.43,74.6812,-0.060532,30220,4.59384,1.35964,5.24598,0.166514,6.69427,0.648206,0.569888,1594.42,245.116,53.3576,-0.120649,212.757,43,38,283,138.986,58.85,0.576575,2.11772,1,0,0,423.435,3.02094,1,5.17E+07,2.78E+07,4.48E+08,4.54E+08,2.15E+07,0.0565732,0.0304114,0.49018,0.520592,0.22419,1.25E+09,-2.36E+09,-1.52E+10,5.29E+08,4.51E-05,-8.56E-05,-0.000550853,1.92E-05,0.0117065,-3.91E-07,-7.26E-05,6.96E-06,209.681,65.91,-0.0906599,1345,6.57008,33.9781,222.239,0.00869597,503.59,0.0322844,0.0310509,2917.46,309.151,47.0544,-0.158453,211.121,0.5,48,0,147.872,49.0914,0.668015,2.37564,1,0,0,420.918,2.98314,1,4.89E+06,1.53E+06,3.14E+07,3.21E+07,744497,2.70389,0.843608,17.3327,18.1763,301.135,4.75E+07,-1.06E+08,-6.91E+08,2.93E+07,0.019518,-0.0435775,-0.28393,0.0120239,7.31103,-36.8355,-20.2163,1250.39,OK
10,0.0568206,211.074,76.531,-0.117109,30841,4.47706,1.37199,5.14246,0.165025,4.95388,0.654701,0.557211,1385.61,245.562,54.8489,-0.139152,212.396,46,40,262,136.645,61.9188,0.546863,2.05095,1,0,0,423.066,3.00244,1,6.07E+07,3.17E+07,4.56E+08,4.65E+08,2.32E+07,0.0637934,0.0333211,0.479867,0.513188,0.215681,1.38E+09,-2.67E+09,-1.75E+10,6.96E+08,4.69E-05,-9.11E-05,-0.0005956,2.37E-05,0.0119201,-5.08E-07,-8.23E-05,8.01E-06,210.056,69.0291,-0.242765,996,5.89255,47.1589,276.887,0.00694509,374.524,0.0234734,0.0160758,2165.08,296.817,50.3715,-0.141525,210.892,0.5,0,38,140.672,52.044,0.630034,2.25714,1,0,0,420.476,-0.141525,1,2.98E+06,1.06E+06,2.15E+07,2.19E+07,631785,2.99905,1.06417,21.6862,22.7504,461.246,6.96E+07,-1.76E+06,-7.14E+07,2.64E+07,0.0704801,-0.00177721,-0.072266,0.0267192,14.0834,-98.1832,-108.328,13636.5,OK
10,0.0777902,213,74.5,0,31383,4.71247,1.32607,5.24909,0.173656,5.0057,0.666065,0.605768,1405.03,249.851,53.019,0.118747,214.831,44,38,297,138.99,60.76,0.562847,2.08604,1,0,0,427.93,-3.02285,1,-5.50E+07,2.86E+07,4.83E+08,4.90E+08,2.21E+07,-0.0558636,0.0290578,0.490622,0.51968,0.225525,1.20E+09,2.43E+09,-1.43E+10,-4.59E+08,3.89E-05,7.87E-05,-0.000463901,-1.48E-05,0.0111357,-2.41E-07,-5.66E-05,5.21E-06,210.583,68.6208,0.226571,1024,6.86085,41.7577,285.493,0.00700083,395.391,0.0243502,0.01952,2255.63,305.585,44.5404,0.134186,212.847,0.5,0,38,144.225,53.6302,0.628148,2.25172,1,0,0,424.679,0.134186,1,-3.10E+06,926645,2.35E+07,2.39E+07,507865,-2.95842,0.883718,22.399,23.2827,497.917,5.63E+07,-2.85E+07,1.88E+08,-2.04E+07,0.0524196,-0.0265468,0.174748,-0.0189652,11.0421,83.4713,-49.6504,5085.11,OK
10,0.0604659,209,72.5,0,30115,4.67614,1.32418,5.19206,0.176516,4.82822,0.670653,0.607201,1351.73,243.632,52.101,0.0804788,210.702,39,40,346,135.799,59.0509,0.56516,2.09127,1,0,0,419.134,-3.06111,1,-3.42E+07,2.32E+07,4.44E+08,4.47E+08,2.04E+07,-0.0376791,0.0255735,0.489709,0.515283,0.221101,1.23E+09,1.59E+09,-1.27E+10,-2.95E+08,4.51E-05,5.84E-05,-0.000463844,-1.08E-05,0.0111039,-2.31E-07,-5.54E-05,5.08E-06,207.129,61.1387,0.135528,856,7.62885,44.6398,339.55,0.00564436,317.617,0.0230939,0.0172664,1848.39,304.616,39.9295,0.093079,208.043,0.5,0,37,141.669,58.0434,0.590288,2.15091,1,1,1,415.086,-3.04851,0,-1.81E+06,509787,1.97E+07,1.99E+07,341193,-2.46482,0.695731,26.8701,27.5658,709.397,3.34E+07,5.36E+07,-5.11E+08,-1.49E+07,0.0533183,0.0853863,-0.814166,-0.0237188,12.619,-563.807,-111.026,12767,OK
10,0.0493778,211.44,73.654,0.185348,30388,4.71024,1.32232,5.22843,0.173799,4.96223,0.666404,0.611118,1376.56,245.451,52.1102,0.0790421,212.235,40.5,42,356,137.916,60.0885,0.56431,2.08935,1,0,0,422.885,-3.06255,1,-3.44E+07,2.34E+07,4.55E+08,4.58E+08,2.06E+07,-0.0372552,0.0252909,0.492692,0.517983,0.224015,1.27E+09,1.54E+09,-1.31E+10,-2.98E+08,4.54E-05,5.50E-05,-0.000468571,-1.06E-05,0.0110727,-2.32E-07,-5.55E-05,5.07E-06,208.48,67.8693,0.196347,970,6.95883,44.6761,309.893,0.00697536,361.446,0.0234492,0.0208797,2099,309.825,44.5226,0.0941142,209.419,0.5,0,37,145.898,55.1732,0.621836,2.23389,1,1,1,417.253,0.0941142,0,-2.13E+06,682028,2.31E+07,2.33E+07,480698,-2.26687,0.724868,24.5261,25.251,587.054,5.59E+07,-5.93E+06,1.59E+07,-1.75E+07,0.0612852,-0.00650213,0.0173944,-0.0192178,12.6395,13.9937,-85.5197,9839.64,OK
10,0.0391781,210.505,73.4603,0.071733,30247,4.74675,1.31971,5.26431,0.173112,5.3602,0.660328,0.615217,1427.37,245.586,51.7377,0.187397,212.265,39,38,200,137.099,60.2044,0.560869,2.0816,1,0,0,422.8,-2.9542,1,-7.98E+07,3.54E+07,4.41E+08,4.56E+08,2.02E+07,-0.0871958,0.0386587,0.481964,0.520622,0.226932,7.00E+08,3.00E+09,-1.19E+10,-6.26E+08,2.53E-05,0.00010825,-0.00043101,-2.26E-05,0.011029,-2.11E-07,-5.30E-05,4.82E-06,208.902,70.0227,0.080471,975,6.47463,45.2469,291.957,0.00587878,373.282,0.0232603,0.0217453,2138.58,301.529,46.5709,0.190326,210.107,0.5,40,0,141.535,55.4321,0.608352,2.19722,1,0,0,418.918,-2.95127,1,-4.02E+06,1.30E+06,2.14E+07,2.22E+07,528657,-4.22734,1.37054,22.4983,23.8689,517.866,1.56E+07,1.92E+08,-8.25E+08,-2.70E+07,0.0168552,0.206712,-0.890121,-0.0290829,12.9646,-905.01,-122.915,13284.5,OK
10,0.0381517,209.613,72.9966,0.117109,29926,4.65925,1.33135,5.20311,0.174197,5.30615,0.660706,0.605772,1412.6,243.083,52.1721,0.0721391,210.836,39.5,41,366,138.22,58.8697,0.574086,2.11187,1,0,0,419.711,-3.06945,1,-3.03E+07,2.26E+07,4.40E+08,4.42E+08,2.04E+07,-0.0338518,0.0251851,0.491181,0.516366,0.221736,1.28E+09,1.44E+09,-1.26E+10,-2.65E+08,4.77E-05,5.35E-05,-0.000471614,-9.89E-06,0.0112245,-2.50E-07,-5.81E-05,5.39E-06,207.905,68.7082,-0.0354881,930,7.03749,43.9952,308.616,0.00656676,348.635,0.0221957,0.0218076,2018.51,302.746,43.019,0.0850022,209.025,0.5,0,38,142.019,55.2156,0.611209,2.20483,1,0,0,416.12,-3.05659,1,-1.77E+06,580772,2.12E+07,2.13E+07,430273,-2.04216,0.67149,24.4644,25.1359,582.786,4.18E+07,2.20E+07,-1.67E+08,-1.13E+07,0.0519587,0.0274123,-0.207977,-0.0140484,12.2572,-121.406,-74.5588,8033.44,OK
10,0.0989753,210.588,77.0582,-0.0363476,30408,4.49608,1.38211,5.21407,0.164989,5.15181,0.645742,0.55846,1403.07,245.249,54.5473,-0.0105856,211.996,43.5,56,388,135.694,61.7579,0.544875,2.04671,1,0,0,422.626,-0.0105856,1,4.60E+06,2.27E+07,4.57E+08,4.57E+08,2.26E+07,0.00497524,0.024515,0.494447,0.518962,0.220935,-1.71E+09,1.63E+08,1.67E+10,-7.12E+07,-6.07E-05,5.81E-06,0.000594566,-2.53E-06,0.0120966,-4.92E-07,-8.23E-05,8.15E-06,209.018,71.2733,-0.122872,1046,6.08708,40.638,246.367,0.00632272,387.558,0.024213,0.0165069,2257.04,286.987,47.1468,-0.00560301,210.741,0.5,0,39,132.178,59.4091,0.550536,2.05885,1,1,1,420.476,-0.00560301,0,117416,581926,2.15E+07,2.15E+07,581268,0.107315,0.531869,19.6842,20.2161,366.859,-5.80E+07,3.76E+07,8.14E+08,-22169.1,-0.0506919,0.0328319,0.711211,-1.94E-05,10.4579,-414.695,-73.7641,6409.82,OK
10,0.0937863,210,77,0,30507,4.45416,1.38956,5.18933,0.168541,5.94393,0.64779,0.557389,1509.53,245.158,55.0402,-0.0199241,211.2,43,55,386,137.847,59.2931,0.569862,2.10204,1,0,0,420.525,-0.0199241,1,8.67E+06,2.33E+07,4.58E+08,4.58E+08,2.31E+07,0.00931615,0.0250113,0.492345,0.517357,0.218748,-1.74E+09,5.64E+08,1.67E+10,-1.26E+08,-6.15E-05,1.99E-05,0.000588047,-4.45E-06,0.0122274,-5.24E-07,-8.55E-05,8.56E-06,209,76,0,1086,5.11701,50.3091,256.432,0.0073356,401.149,0.0245751,0.0146444,2339.77,298.313,58.2982,-0.0355184,210.186,0.5,0,59,140.84,55.708,0.604458,2.18698,1,2,2,418.536,-0.0355184,-1,824687,952045,2.41E+07,2.42E+07,922741,0.699245,0.807231,20.461,21.2682,388.225,-1.09E+08,4.61E+07,4.41E+08,-1.02E+07,-0.0853079,0.0359905,0.344634,-0.00796297,16.0278,-1095.21,-195.234,27023.6,OK
10,0.091727,210,78,0,30701,4.43317,1.40478,5.22762,0.168393,5.10996,0.64807,0.54683,1404.07,246.696,55.6478,-0.0270491,211.023,41,54,388,136.711,61.1769,0.55251,2.06313,1,0,0,420.43,-0.0270491,1,1.20E+07,2.41E+07,4.67E+08,4.67E+08,2.38E+07,0.0127167,0.0255604,0.495234,0.520794,0.22124,-1.81E+09,5.93E+08,1.73E+10,-1.76E+08,-6.27E-05,2.05E-05,0.00059689,-6.08E-06,0.0124967,-5.73E-07,-9.04E-05,9.25E-06,206.155,71.5783,0.10156,1049,6.02069,44.6198,267.642,0.0077624,386.436,0.0248296,0.0219721,2257,299.502,49.7454,0.00111735,207.447,0.5,0,43,140.891,55.1152,0.60881,2.19844,1,0,0,413.14,-3.14048,1,-25559.7,648995,2.35E+07,2.35E+07,648966,-0.0232276,0.58978,21.3778,21.9676,432.145,-7.38E+07,4.59E+07,1.69E+08,2.70E+06,-0.0639115,0.0397552,0.146287,0.0023413,12.6077,-182.884,-96.2048,10821.3,OK
10,0.0879213,210,74,0,30260,4.61104,1.36081,5.27476,0.167182,5.50063,0.659892,0.581983,1446.26,245.843,53.3162,-0.0225719,211.952,42,56,398,136.388,60.4508,0.556773,2.07249,1,0,0,421.9,-0.0225719,1,9.83E+06,2.17E+07,4.57E+08,4.57E+08,2.15E+07,0.0107371,0.0237273,0.499087,0.522815,0.226428,-1.57E+09,2.34E+08,1.56E+10,-1.31E+08,-5.68E-05,8.45E-06,0.000563632,-4.74E-06,0.0117267,-3.80E-07,-7.17E-05,6.89E-06,206.462,69.8034,0.108784,1281,5.93007,37.3231,220.328,0.00808458,465.603,0.030757,0.0181806,2737.71,300.413,50.6592,-0.00817827,210.038,0.5,0,66,141.231,55.6791,0.605758,2.19038,1,0,0,419.075,-0.00817827,1,229635,823753,2.89E+07,2.89E+07,821875,0.139939,0.501994,17.6116,18.1136,292.817,-8.48E+07,-2.49E+06,7.84E+08,1.21E+06,-0.0403579,-0.00118513,0.372904,0.000575468,8.82134,-160.931,-46.4695,3469.14,OK
10,0.0988646,210,78,0,30533,4.47244,1.3976,5.25067,0.168634,5.37375,0.642759,0.552703,1435.91,246.475,55.1098,-0.0102392,211.795,41.5,56,386,135.534,59.7216,0.55936,2.07823,1,0,0,421.716,-0.0102392,1,4.51E+06,2.32E+07,4.64E+08,4.64E+08,2.32E+07,0.00483816,0.0249168,0.497363,0.52228,0.223299,-1.79E+09,3.06E+08,1.65E+10,-5.31E+07,-6.28E-05,1.08E-05,0.000578604,-1.86E-06,0.0123693,-5.37E-07,-8.78E-05,8.90E-06,207.635,74.3745,0.116586,1185,6.0366,37.45,225.07,0.00817029,429.884,0.0270239,0.0254867,2530.11,292.016,48.3742,-0.017569,209.373,0.5,0,56,136.769,55.1903,0.596469,2.16642,1,2,2,417.69,-0.017569,-1,431563,700826,2.53E+07,2.53E+07,693243,0.307332,0.499084,17.9847,18.4838,306.125,-6.46E+07,4.19E+07,3.99E+08,-4.29E+06,-0.0387999,0.0252074,0.239843,-0.00258014,8.88143,-87.5127,-39.48,3011.31,OK
10,0.0932678,209.663,79.8304,-0.218669,29895,4.66421,1.33007,5.20372,0.172852,5.16771,0.628892,0.597688,1393.33,242.969,52.0922,-0.147606,210.653,39.5,38,228,135.194,58.8464,0.564727,2.09029,1,0,0,419.609,-0.147606,1,6.12E+07,2.94E+07,4.32E+08,4.41E+08,2.03E+07,0.0685144,0.0328799,0.483489,0.516369,0.221826,-9.58E+08,2.53E+09,1.25E+10,-5.14E+08,-3.58E-05,9.48E-05,0.000468909,-1.92E-05,0.0112028,-2.58E-07,-5.88E-05,5.43E-06,206.51,73.8582,-0.240171,904,6.28346,50.0419,313.436,0.00594075,348.124,0.0212611,0.019099,1988.64,300.798,47.8715,-0.200233,208.479,0.5,0,37,141.229,55.503,0.607,2.19365,1,0,0,415.524,-0.200233,1,3.88E+06,1.31E+06,1.97E+07,2.04E+07,517920,4.75385,1.59857,24.0572,25.6558,594.788,-4.45E+07,9.28E+07,4.10E+08,-3.81E+07,-0.0602244,0.125677,0.555248,-0.0516146,15.858,-1264.22,-200.466,27589,OK
10,0.0715414,208.764,71.7954,-0.0525831,29988,4.68863,1.31213,5.15208,0.174978,5.15558,0.666667,0.616629,1393.85,242.331,51.6849,-0.167076,210.657,41,42,218,136.138,58.7614,0.568368,2.0986,1,0,0,419.372,-0.167076,1,6.89E+07,3.16E+07,4.29E+08,4.40E+08,2.00E+07,0.0766291,0.0351933,0.476643,0.511837,0.218366,-8.32E+08,2.67E+09,1.23E+10,-5.62E+08,-3.08E-05,9.90E-05,0.000456473,-2.08E-05,0.0109026,-2.21E-07,-5.34E-05,4.80E-06,207.127,65.2628,-0.0856793,885,7.6801,41.9263,320.999,0.00629574,339.322,0.0225351,0.0164268,1942.6,301.178,39.2154,-0.18874,207.927,0.5,0,37,140.869,55.248,0.607806,2.19578,1,0,0,414.343,2.95285,1,3.64E+06,1.03E+06,1.94E+07,2.01E+07,340249,4.64216,1.32114,24.7371,26.0583,634.507,-2.86E+07,1.57E+07,-6.06E+07,-2.01E+07,-0.0412404,0.0227018,-0.0874331,-0.0289982,11.1315,32.28,-62.2951,6328.18,OK
